"Name","Home Ownership"
Greenwich Village,2012,Percent,0.28021,102
Tottenville,2012,Percent,0.78521,503
South Beach,2012,Percent,0.7148,502
St. George,2012,Percent,0.53825,501
Williamsburg/Greenpoint,2012,Percent,0.16855,301
Bushwick,2012,Percent,0.13929,304
Bedford Stuyvesant,2012,Percent,0.22333,303
Fort Greene/Brooklyn Hts,2012,Percent,0.30736,302
Park Slope,2012,Percent,0.33247,306
Crown Heights North,2012,Percent,0.16645,308
Brownsville,2012,Percent,0.21082,316
East New York,2012,Percent,0.25072,305
Canarsie,2012,Percent,0.56664,318
East Flatbush,2012,Percent,0.30708,317
Crown Heights South,2012,Percent,0.14905,309
Sunset Park,2012,Percent,0.27059,307
Bay Ridge,2012,Percent,0.40488,310
Borough Park,2012,Percent,0.33041,312
Flatbush/Midwood,2012,Percent,0.23507,314
Sheepshead Bay,2012,Percent,0.4816,315
Bensonhurst,2012,Percent,0.34581,311
Coney Island,2012,Percent,0.30573,313
Astoria,2012,Percent,0.18567,401
Jackson Heights,2012,Percent,0.33626,403
Flushing,2012,Percent,0.47116,407
Bayside,2012,Percent,0.69273,411
Queens Village,2012,Percent,0.72317,413
Fresh Meadows/Briarwood,2012,Percent,0.48156,408
Elmhurst/Corona,2012,Percent,0.20302,404
Rego Park/Forest Hills,2012,Percent,0.44814,406
Sunnyside/Woodside,2012,Percent,0.28445,402
Ridgewood/Glendale,2012,Percent,0.38906,405
Woodhaven,2012,Percent,0.48538,409
Jamaica/St. Albans,2012,Percent,0.49835,412
Howard Beach,2012,Percent,0.62783,410
The Rockaways,2012,Percent,0.34559,414
New York City,2012,Percent,0.3173,3651000
Bronx,2013,Percent,0.18529,36005
Brooklyn,2013,Percent,0.29632,36047
Manhattan,2013,Percent,0.23053,36061
Queens,2013,Percent,0.43894,36081
Staten Island,2013,Percent,0.67421,36085
Riverdale,2013,Percent,0.33774,208
Williamsbridge,2013,Percent,0.35631,212
Throgs Neck,2013,Percent,0.40944,210
Pelham Parkway,2013,Percent,0.26358,211
Morrisania,2013,Percent,0.05825,203
East Tremont,2013,Percent,0.05825,206
Bedford Park,2013,Percent,0.06828,207
University Heights,2013,Percent,0.04548,205
Concourse/Highbridge,2013,Percent,0.06662,204
Unionport/Soundview,2013,Percent,0.22149,209
Mott Haven,2013,Percent,0.06442,201
Hunts Point,2013,Percent,0.06442,202
Washington Heights,2013,Percent,0.09139,112
Manhattanville,2013,Percent,0.14608,109
Central Harlem,2013,Percent,0.14214,110
East Harlem,2013,Percent,0.09153,111
Upper East Side,2013,Percent,0.33123,108
Upper West Side,2013,Percent,0.31875,107
Chelsea/Clinton,2013,Percent,0.24862,104
Midtown Business District,2013,Percent,0.24862,105
Murray Hill/Stuyvesant,2013,Percent,0.31527,106
Lower East Side,2013,Percent,0.12569,103
Battery Park/Tribeca,2013,Percent,0.282,101
Greenwich Village,2013,Percent,0.282,102
Tottenville,2013,Percent,0.78737,503
South Beach,2013,Percent,0.6932,502
St. George,2013,Percent,0.55334,501
Williamsburg/Greenpoint,2013,Percent,0.16473,301
Bushwick,2013,Percent,0.13966,304
Bedford Stuyvesant,2013,Percent,0.20952,303
Fort Greene/Brooklyn Hts,2013,Percent,0.32194,302
Park Slope,2013,Percent,0.36134,306
Crown Heights North,2013,Percent,0.19568,308
Brownsville,2013,Percent,0.16096,316
East New York,2013,Percent,0.2208,305
Canarsie,2013,Percent,0.56518,318
East Flatbush,2013,Percent,0.35237,317
Crown Heights South,2013,Percent,0.16624,309
Sunset Park,2013,Percent,0.25461,307
Bay Ridge,2013,Percent,0.37889,310
Borough Park,2013,Percent,0.31144,312
Flatbush/Midwood,2013,Percent,0.22556,314
Sheepshead Bay,2013,Percent,0.49507,315
Bensonhurst,2013,Percent,0.35714,311
Coney Island,2013,Percent,0.31292,313
Astoria,2013,Percent,0.16892,401
Jackson Heights,2013,Percent,0.32047,403
Flushing,2013,Percent,0.49282,407
Bayside,2013,Percent,0.70459,411
Queens Village,2013,Percent,0.73088,413
Fresh Meadows/Briarwood,2013,Percent,0.47392,408
Elmhurst/Corona,2013,Percent,0.25681,404
Rego Park/Forest Hills,2013,Percent,0.43934,406
Sunnyside/Woodside,2013,Percent,0.28805,402
Ridgewood/Glendale,2013,Percent,0.41787,405
Woodhaven,2013,Percent,0.46893,409
Jamaica/St. Albans,2013,Percent,0.46362,412
Howard Beach,2013,Percent,0.6773,410
The Rockaways,2013,Percent,0.35072,414
New York City,2013,Percent,0.3203,3651000
New York City,2014,Percent,0.3118,3651000
Bronx,2014,Percent,0.18152,36005
Brooklyn,2014,Percent,0.2848,36047
Manhattan,2014,Percent,0.22663,36061
Queens,2014,Percent,0.43069,36081
Staten Island,2014,Percent,0.68199,36085
Riverdale,2014,Percent,0.29685,208
Williamsbridge,2014,Percent,0.36355,212
Throgs Neck,2014,Percent,0.41503,210
Pelham Parkway,2014,Percent,0.30511,211
Morrisania,2014,Percent,0.07261,203
East Tremont,2014,Percent,0.07261,206
Bedford Park,2014,Percent,0.04546,207
University Heights,2014,Percent,0.03007,205
Concourse/Highbridge,2014,Percent,0.07176,204
Unionport/Soundview,2014,Percent,0.20832,209
Mott Haven,2014,Percent,0.05635,201
Hunts Point,2014,Percent,0.05635,202
Washington Heights,2014,Percent,0.07761,112
Manhattanville,2014,Percent,0.13725,109
Central Harlem,2014,Percent,0.12179,110
East Harlem,2014,Percent,0.05225,111
Upper East Side,2014,Percent,0.34194,108
Upper West Side,2014,Percent,0.36169,107
Chelsea/Clinton,2014,Percent,0.20845,104
Midtown Business District,2014,Percent,0.20845,105
Murray Hill/Stuyvesant,2014,Percent,0.31513,106
Lower East Side,2014,Percent,0.12133,103
Battery Park/Tribeca,2014,Percent,0.29685,101
Greenwich Village,2014,Percent,0.29685,102
Tottenville,2014,Percent,0.80984,503
South Beach,2014,Percent,0.67768,502
St. George,2014,Percent,0.56633,501
Williamsburg/Greenpoint,2014,Percent,0.17122,301
Bushwick,2014,Percent,0.10925,304
Bedford Stuyvesant,2014,Percent,0.18935,303
Fort Greene/Brooklyn Hts,2014,Percent,0.32166,302
Park Slope,2014,Percent,0.37136,306
Crown Heights North,2014,Percent,0.18868,308
Brownsville,2014,Percent,0.17448,316
East New York,2014,Percent,0.20892,305
Canarsie,2014,Percent,0.57314,318
East Flatbush,2014,Percent,0.32348,317
Crown Heights South,2014,Percent,0.14469,309
Sunset Park,2014,Percent,0.25148,307
Bay Ridge,2014,Percent,0.34091,310
Borough Park,2014,Percent,0.33212,312
Flatbush/Midwood,2014,Percent,0.20687,314
Sheepshead Bay,2014,Percent,0.4487,315
Bensonhurst,2014,Percent,0.33762,311
Coney Island,2014,Percent,0.3024,313
Astoria,2014,Percent,0.16524,401
Jackson Heights,2014,Percent,0.30524,403
Flushing,2014,Percent,0.46842,407
Bayside,2014,Percent,0.70852,411
Queens Village,2014,Percent,0.71167,413
Fresh Meadows/Briarwood,2014,Percent,0.44994,408
Elmhurst/Corona,2014,Percent,0.2365,404
Rego Park/Forest Hills,2014,Percent,0.45231,406
Sunnyside/Woodside,2014,Percent,0.24359,402
Ridgewood/Glendale,2014,Percent,0.44432,405
Woodhaven,2014,Percent,0.43893,409
Jamaica/St. Albans,2014,Percent,0.48509,412
Howard Beach,2014,Percent,0.63524,410
The Rockaways,2014,Percent,0.3922,414
New York City,2015,Percent,0.31635,3651000
Bronx,2015,Percent,0.18737,36005
Brooklyn,2015,Percent,0.28719,36047
Manhattan,2015,Percent,0.23543,36061
Queens,2015,Percent,0.43221,36081
Staten Island,2015,Percent,0.68861,36085
Riverdale,2015,Percent,0.29248,208
Williamsbridge,2015,Percent,0.38518,212
Throgs Neck,2015,Percent,0.44153,210
Pelham Parkway,2015,Percent,0.28293,211
Morrisania,2015,Percent,0.0791,203
East Tremont,2015,Percent,0.0791,206
Bedford Park,2015,Percent,0.06062,207
University Heights,2015,Percent,0.03571,205
Concourse/Highbridge,2015,Percent,0.07784,204
Unionport/Soundview,2015,Percent,0.20305,209
Mott Haven,2015,Percent,0.07277,201
Hunts Point,2015,Percent,0.07277,202
Washington Heights,2015,Percent,0.09432,112
Manhattanville,2015,Percent,0.15412,109
Central Harlem,2015,Percent,0.11692,110
East Harlem,2015,Percent,0.06125,111
Upper East Side,2015,Percent,0.36187,108
Upper West Side,2015,Percent,0.32585,107
Chelsea/Clinton,2015,Percent,0.2322,104
Midtown Business District,2015,Percent,0.2322,105
Murray Hill/Stuyvesant,2015,Percent,0.35214,106
Lower East Side,2015,Percent,0.10951,103
Battery Park/Tribeca,2015,Percent,0.32777,101
Greenwich Village,2015,Percent,0.32777,102
Tottenville,2015,Percent,0.82717,503
South Beach,2015,Percent,0.68471,502
St. George,2015,Percent,0.54997,501
Williamsburg/Greenpoint,2015,Percent,0.17328,301
Bushwick,2015,Percent,0.12402,304
Bedford Stuyvesant,2015,Percent,0.21347,303
Fort Greene/Brooklyn Hts,2015,Percent,0.29651,302
Park Slope,2015,Percent,0.36141,306
Crown Heights North,2015,Percent,0.14609,308
Brownsville,2015,Percent,0.16377,316
East New York,2015,Percent,0.24451,305
Canarsie,2015,Percent,0.55317,318
East Flatbush,2015,Percent,0.3541,317
Crown Heights South,2015,Percent,0.14064,309
Sunset Park,2015,Percent,0.26302,307
Bay Ridge,2015,Percent,0.40497,310
Borough Park,2015,Percent,0.32647,312
Flatbush/Midwood,2015,Percent,0.21384,314
Sheepshead Bay,2015,Percent,0.4704,315
Bensonhurst,2015,Percent,0.34096,311
Coney Island,2015,Percent,0.26498,313
Astoria,2015,Percent,0.1901,401
Jackson Heights,2015,Percent,0.34996,403
Flushing,2015,Percent,0.46219,407
Bayside,2015,Percent,0.66522,411
Queens Village,2015,Percent,0.69462,413
Fresh Meadows/Briarwood,2015,Percent,0.45972,408
Elmhurst/Corona,2015,Percent,0.24643,404
Rego Park/Forest Hills,2015,Percent,0.42424,406
Sunnyside/Woodside,2015,Percent,0.28123,402
Ridgewood/Glendale,2015,Percent,0.4158,405
Woodhaven,2015,Percent,0.437,409
Jamaica/St. Albans,2015,Percent,0.49677,412
Howard Beach,2015,Percent,0.63114,410
The Rockaways,2015,Percent,0.37356,414
Battery Park/Tribeca,2016,Percent,0.28028,101
Greenwich Village,2016,Percent,0.28028,102
Lower East Side,2016,Percent,0.10967,103
Chelsea/Clinton,2016,Percent,0.21924,104
Midtown Business District,2016,Percent,0.21924,105
Murray Hill/Stuyvesant,2016,Percent,0.32273,106
Upper West Side,2016,Percent,0.35193,107
Upper East Side,2016,Percent,0.37479,108
Manhattanville,2016,Percent,0.15434,109
Central Harlem,2016,Percent,0.11717,110
East Harlem,2016,Percent,0.06595,111
Washington Heights,2016,Percent,0.0962,112
Mott Haven,2016,Percent,0.07457,201
Hunts Point,2016,Percent,0.07457,202
Morrisania,2016,Percent,0.06795,203
Concourse/Highbridge,2016,Percent,0.05738,204
University Heights,2016,Percent,0.02763,205
East Tremont,2016,Percent,0.06795,206
Bedford Park,2016,Percent,0.06376,207
Riverdale,2016,Percent,0.32174,208
Unionport/Soundview,2016,Percent,0.21872,209
Throgs Neck,2016,Percent,0.49613,210
Pelham Parkway,2016,Percent,0.28618,211
Williamsbridge,2016,Percent,0.38334,212
Williamsburg/Greenpoint,2016,Percent,0.1333,301
Fort Greene/Brooklyn Hts,2016,Percent,0.29482,302
Bedford Stuyvesant,2016,Percent,0.24857,303
Bushwick,2016,Percent,0.1484,304
East New York,2016,Percent,0.24755,305
Park Slope,2016,Percent,0.36604,306
Sunset Park,2016,Percent,0.2634,307
Crown Heights North,2016,Percent,0.18281,308
Crown Heights South,2016,Percent,0.16711,309
Bay Ridge,2016,Percent,0.42924,310
Bensonhurst,2016,Percent,0.33902,311
Borough Park,2016,Percent,0.33623,312
Coney Island,2016,Percent,0.29706,313
Flatbush/Midwood,2016,Percent,0.21168,314
Sheepshead Bay,2016,Percent,0.45985,315
Brownsville,2016,Percent,0.18981,316
East Flatbush,2016,Percent,0.31511,317
Canarsie,2016,Percent,0.60225,318
Astoria,2016,Percent,0.17113,401
Sunnyside/Woodside,2016,Percent,0.27566,402
Jackson Heights,2016,Percent,0.36549,403
Elmhurst/Corona,2016,Percent,0.28681,404
Ridgewood/Glendale,2016,Percent,0.43115,405
Rego Park/Forest Hills,2016,Percent,0.46343,406
Flushing,2016,Percent,0.46349,407
Fresh Meadows/Briarwood,2016,Percent,0.44285,408
Woodhaven,2016,Percent,0.45569,409
Howard Beach,2016,Percent,0.69322,410
Bayside,2016,Percent,0.69512,411
Jamaica/St. Albans,2016,Percent,0.46914,412
Queens Village,2016,Percent,0.72539,413
The Rockaways,2016,Percent,0.34249,414
St. George,2016,Percent,0.56753,501
South Beach,2016,Percent,0.73938,502
Tottenville,2016,Percent,0.81813,503
Bronx,2016,Percent,0.19313,36005
Brooklyn,2016,Percent,0.29489,36047
Manhattan,2016,Percent,0.23029,36061
Queens,2016,Percent,0.44103,36081
Staten Island,2016,Percent,0.70523,36085
New York City,2016,Percent,0.32047,3651000
Riverdale,2017,Percent,0.29717,208
Williamsbridge,2017,Percent,0.40529,212
Throgs Neck,2017,Percent,0.47353,210
Pelham Parkway,2017,Percent,0.332,211
Morrisania,2017,Percent,0.0681,203
East Tremont,2017,Percent,0.0681,206
Bedford Park,2017,Percent,0.06847,207
University Heights,2017,Percent,0.03715,205
Concourse/Highbridge,2017,Percent,0.06203,204
Unionport/Soundview,2017,Percent,0.20073,209
Mott Haven,2017,Percent,0.05334,201
Hunts Point,2017,Percent,0.05334,202
Washington Heights,2017,Percent,0.08934,112
Manhattanville,2017,Percent,0.16191,109
Central Harlem,2017,Percent,0.14938,110
East Harlem,2017,Percent,0.08645,111
Upper East Side,2017,Percent,0.3689,108
Upper West Side,2017,Percent,0.40162,107
Chelsea/Clinton,2017,Percent,0.23584,104
Midtown Business District,2017,Percent,0.23584,105
Murray Hill/Stuyvesant,2017,Percent,0.34774,106
Lower East Side,2017,Percent,0.11666,103
Battery Park/Tribeca,2017,Percent,0.30656,101
Greenwich Village,2017,Percent,0.30656,102
Tottenville,2017,Percent,0.82877,503
South Beach,2017,Percent,0.71083,502
St. George,2017,Percent,0.56424,501
Williamsburg/Greenpoint,2017,Percent,0.1575,301
Bushwick,2017,Percent,0.12873,304
Bedford Stuyvesant,2017,Percent,0.23802,303
Fort Greene/Brooklyn Hts,2017,Percent,0.33029,302
Park Slope,2017,Percent,0.42807,306
Crown Heights North,2017,Percent,0.19811,308
Brownsville,2017,Percent,0.15663,316
East New York,2017,Percent,0.21944,305
Canarsie,2017,Percent,0.56853,318
East Flatbush,2017,Percent,0.34671,317
Crown Heights South,2017,Percent,0.17306,309
Sunset Park,2017,Percent,0.29869,307
Bay Ridge,2017,Percent,0.41999,310
Borough Park,2017,Percent,0.37677,312
Flatbush/Midwood,2017,Percent,0.23894,314
Sheepshead Bay,2017,Percent,0.46743,315
Bensonhurst,2017,Percent,0.36745,311
Coney Island,2017,Percent,0.27823,313
Astoria,2017,Percent,0.18218,401
Jackson Heights,2017,Percent,0.38088,403
Flushing,2017,Percent,0.45782,407
Bayside,2017,Percent,0.72962,411
Queens Village,2017,Percent,0.72518,413
Fresh Meadows/Briarwood,2017,Percent,0.48554,408
Elmhurst/Corona,2017,Percent,0.22486,404
Rego Park/Forest Hills,2017,Percent,0.45185,406
Sunnyside/Woodside,2017,Percent,0.295,402
Ridgewood/Glendale,2017,Percent,0.39732,405
Woodhaven,2017,Percent,0.45866,409
Jamaica/St. Albans,2017,Percent,0.49369,412
Howard Beach,2017,Percent,0.6438,410
The Rockaways,2017,Percent,0.34087,414
Bronx,2017,Percent,0.19147,36005
Brooklyn,2017,Percent,0.3041,36047
Manhattan,2017,Percent,0.24657,36061
Queens,2017,Percent,0.44273,36081
Staten Island,2017,Percent,0.69582,36085
New York City,2017,Percent,0.32655,3651000
Battery Park/Tribeca,2018,Percent,0.31638,101
Greenwich Village,2018,Percent,0.31638,102
Lower East Side,2018,Percent,0.11256,103
Chelsea/Clinton,2018,Percent,0.26401,104
Midtown Business District,2018,Percent,0.26401,105
Murray Hill/Stuyvesant,2018,Percent,0.34212,106
Upper West Side,2018,Percent,0.37544,107
Upper East Side,2018,Percent,0.33012,108
Manhattanville,2018,Percent,0.16739,109
Central Harlem,2018,Percent,0.09357,110
East Harlem,2018,Percent,0.07587,111
Washington Heights,2018,Percent,0.10694,112
Mott Haven,2018,Percent,0.08559,201
Hunts Point,2018,Percent,0.08559,202
Morrisania,2018,Percent,0.05399,203
Concourse/Highbridge,2018,Percent,0.04897,204
University Heights,2018,Percent,0.03438,205
East Tremont,2018,Percent,0.05399,206
Bedford Park,2018,Percent,0.06997,207
Riverdale,2018,Percent,0.35842,208
Unionport/Soundview,2018,Percent,0.21281,209
Throgs Neck,2018,Percent,0.4233,210
Pelham Parkway,2018,Percent,0.3018,211
Williamsbridge,2018,Percent,0.32899,212
Williamsburg/Greenpoint,2018,Percent,0.15802,301
Fort Greene/Brooklyn Hts,2018,Percent,0.31315,302
Bedford Stuyvesant,2018,Percent,0.23987,303
Bushwick,2018,Percent,0.13535,304
East New York,2018,Percent,0.27252,305
Park Slope,2018,Percent,0.38164,306
Sunset Park,2018,Percent,0.28145,307
Crown Heights North,2018,Percent,0.21792,308
Crown Heights South,2018,Percent,0.14485,309
Bay Ridge,2018,Percent,0.44322,310
Bensonhurst,2018,Percent,0.36293,311
Borough Park,2018,Percent,0.35274,312
Coney Island,2018,Percent,0.29311,313
Flatbush/Midwood,2018,Percent,0.23903,314
Sheepshead Bay,2018,Percent,0.45099,315
Brownsville,2018,Percent,0.1791,316
East Flatbush,2018,Percent,0.3628,317
Canarsie,2018,Percent,0.58467,318
Astoria,2018,Percent,0.20233,401
Sunnyside/Woodside,2018,Percent,0.30718,402
Jackson Heights,2018,Percent,0.36078,403
Elmhurst/Corona,2018,Percent,0.23994,404
Ridgewood/Glendale,2018,Percent,0.39042,405
Rego Park/Forest Hills,2018,Percent,0.51956,406
Flushing,2018,Percent,0.47147,407
Fresh Meadows/Briarwood,2018,Percent,0.48213,408
Woodhaven,2018,Percent,0.4651,409
Howard Beach,2018,Percent,0.68649,410
Bayside,2018,Percent,0.67451,411
Jamaica/St. Albans,2018,Percent,0.50147,412
Queens Village,2018,Percent,0.76197,413
The Rockaways,2018,Percent,0.38219,414
St. George,2018,Percent,0.5498,501
South Beach,2018,Percent,0.71512,502
Tottenville,2018,Percent,0.82052,503
Bronx,2018,Percent,0.18462,36005
Brooklyn,2018,Percent,0.30561,36047
Manhattan,2018,Percent,0.23956,36061
Queens,2018,Percent,0.45294,36081
Staten Island,2018,Percent,0.69202,36085
New York City,2018,Percent,0.32751,3651000
Battery Park/Tribeca,2019,Percent,0.31558,101
Greenwich Village,2019,Percent,0.31558,102
Lower East Side,2019,Percent,0.10751,103
Chelsea/Clinton,2019,Percent,0.22794,104
Midtown Business District,2019,Percent,0.22794,105
Murray Hill/Stuyvesant,2019,Percent,0.32674,106
Upper West Side,2019,Percent,0.35077,107
Upper East Side,2019,Percent,0.35678,108
Manhattanville,2019,Percent,0.15335,109
Central Harlem,2019,Percent,0.13985,110
East Harlem,2019,Percent,0.05456,111
Washington Heights,2019,Percent,0.10538,112
Mott Haven,2019,Percent,0.08724,201
Hunts Point,2019,Percent,0.08724,202
Morrisania,2019,Percent,0.05137,203
Concourse/Highbridge,2019,Percent,0.05755,204
University Heights,2019,Percent,0.04001,205
East Tremont,2019,Percent,0.05137,206
Bedford Park,2019,Percent,0.05852,207
Riverdale,2019,Percent,0.28094,208
Unionport/Soundview,2019,Percent,0.22404,209
Throgs Neck,2019,Percent,0.4668,210
Pelham Parkway,2019,Percent,0.29428,211
Williamsbridge,2019,Percent,0.39148,212
Williamsburg/Greenpoint,2019,Percent,0.17739,301
Fort Greene/Brooklyn Hts,2019,Percent,0.2907,302
Bedford Stuyvesant,2019,Percent,0.18409,303
Bushwick,2019,Percent,0.1464,304
East New York,2019,Percent,0.25993,305
Park Slope,2019,Percent,0.39535,306
Sunset Park,2019,Percent,0.30716,307
Crown Heights North,2019,Percent,0.21423,308
Crown Heights South,2019,Percent,0.16968,309
Bay Ridge,2019,Percent,0.38581,310
Bensonhurst,2019,Percent,0.36489,311
Borough Park,2019,Percent,0.33693,312
Coney Island,2019,Percent,0.24933,313
Flatbush/Midwood,2019,Percent,0.24641,314
Sheepshead Bay,2019,Percent,0.45744,315
Brownsville,2019,Percent,0.17704,316
East Flatbush,2019,Percent,0.32402,317
Canarsie,2019,Percent,0.58322,318
Astoria,2019,Percent,0.18884,401
Sunnyside/Woodside,2019,Percent,0.26713,402
Jackson Heights,2019,Percent,0.34465,403
Elmhurst/Corona,2019,Percent,0.23585,404
Ridgewood/Glendale,2019,Percent,0.40653,405
Rego Park/Forest Hills,2019,Percent,0.50954,406
Flushing,2019,Percent,0.44054,407
Fresh Meadows/Briarwood,2019,Percent,0.43484,408
Woodhaven,2019,Percent,0.48154,409
Howard Beach,2019,Percent,0.71611,410
Bayside,2019,Percent,0.68876,411
Jamaica/St. Albans,2019,Percent,0.5054,412
Queens Village,2019,Percent,0.72824,413
The Rockaways,2019,Percent,0.36585,414
St. George,2019,Percent,0.5131,501
South Beach,2019,Percent,0.70373,502
Tottenville,2019,Percent,0.77963,503
Bronx,2019,Percent,0.1887,36005
Brooklyn,2019,Percent,0.29753,36047
Manhattan,2019,Percent,0.23333,36061
Queens,2019,Percent,0.44139,36081
Staten Island,2019,Percent,0.65727,36085
New York City,2019,Percent,0.31853,3651000
